iso3,country,region,mode_id,values,bin,cat,yrs
DOM,Dominican Republic,Americas,A01b,1,FALSE,TRUE,FALSE
DOM,Dominican Republic,Americas,A02a,2,FALSE,TRUE,FALSE
DOM,Dominican Republic,Americas,A06,1,FALSE,TRUE,FALSE
DOM,Dominican Republic,Americas,A06a,1,FALSE,TRUE,FALSE
DOM,Dominican Republic,Americas,A06a,2,FALSE,FALSE,TRUE
DOM,Dominican Republic,Americas,A08,6,FALSE,TRUE,FALSE
DOM,Dominican Republic,Americas,A10,2,FALSE,TRUE,FALSE
DOM,Dominican Republic,Americas,A13,4,FALSE,TRUE,FALSE
DOM,Dominican Republic,Americas,A14,1,FALSE,TRUE,FALSE
DOM,Dominican Republic,Americas,A24,1,FALSE,TRUE,FALSE
DOM,Dominican Republic,Americas,A25,2,FALSE,TRUE,FALSE
DOM,Dominican Republic,Americas,A26,1,FALSE,TRUE,FALSE
DZA,Algeria,Africa,A01a,1,FALSE,TRUE,FALSE
DZA,Algeria,Africa,A01b,1,FALSE,TRUE,FALSE
DZA,Algeria,Africa,A03a,1,FALSE,TRUE,FALSE
DZA,Algeria,Africa,A06,1,FALSE,TRUE,FALSE
DZA,Algeria,Africa,A06a,3,FALSE,TRUE,FALSE
DZA,Algeria,Africa,A06a,7,FALSE,FALSE,TRUE
DZA,Algeria,Africa,A06c,1,FALSE,TRUE,FALSE
DZA,Algeria,Africa,A06d,1,FALSE,TRUE,FALSE
DZA,Algeria,Africa,A06e,3,FALSE,TRUE,FALSE
DZA,Algeria,Africa,A06f,1,FALSE,TRUE,FALSE
DZA,Algeria,Africa,A08,7,FALSE,TRUE,FALSE
DZA,Algeria,Africa,A14,2,FALSE,TRUE,FALSE
DZA,Algeria,Africa,A16,1,FALSE,TRUE,FALSE
DZA,Algeria,Africa,A24,1,FALSE,TRUE,FALSE
ECU,Ecuador,Americas,A01b,6,FALSE,TRUE,FALSE
ECU,Ecuador,Americas,A02a,1,FALSE,TRUE,FALSE
ECU,Ecuador,Americas,A06,1,FALSE,TRUE,FALSE
ECU,Ecuador,Americas,A06a,1,FALSE,TRUE,FALSE
ECU,Ecuador,Americas,A06a,3,FALSE,FALSE,TRUE
ECU,Ecuador,Americas,A06d,1,FALSE,TRUE,FALSE
ECU,Ecuador,Americas,A06e,1,FALSE,TRUE,FALSE
ECU,Ecuador,Americas,A06f,1,FALSE,TRUE,FALSE
ECU,Ecuador,Americas,A08,2,FALSE,TRUE,FALSE
ECU,Ecuador,Americas,A10,2,FALSE,TRUE,FALSE
ECU,Ecuador,Americas,A14,2,FALSE,TRUE,FALSE
ECU,Ecuador,Americas,A19,1,FALSE,TRUE,FALSE
ECU,Ecuador,Americas,A24,1,FALSE,TRUE,FALSE
EGY,Egypt,Africa,A01a,1,FALSE,TRUE,FALSE
EGY,Egypt,Africa,A01b,1,FALSE,TRUE,FALSE
EGY,Egypt,Africa,A03a,1,FALSE,TRUE,FALSE
EGY,Egypt,Africa,A05,2,FALSE,TRUE,FALSE
EGY,Egypt,Africa,A06,1,FALSE,TRUE,FALSE
EGY,Egypt,Africa,A06a,3,FALSE,TRUE,FALSE
EGY,Egypt,Africa,A06a,10,FALSE,FALSE,TRUE
EGY,Egypt,Africa,A06c,2,FALSE,TRUE,FALSE
EGY,Egypt,Africa,A06e,2,FALSE,TRUE,FALSE
EGY,Egypt,Africa,A06f,1,FALSE,TRUE,FALSE
EGY,Egypt,Africa,A08,3,FALSE,TRUE,FALSE
EGY,Egypt,Africa,A13,3,FALSE,TRUE,FALSE
EGY,Egypt,Africa,A14,2,FALSE,TRUE,FALSE
EGY,Egypt,Africa,A16,2,FALSE,TRUE,FALSE
EGY,Egypt,Africa,A19,1,FALSE,TRUE,FALSE
EGY,Egypt,Africa,A24,1,FALSE,TRUE,FALSE
ERI,Eritrea,Africa,A01a,1,FALSE,TRUE,FALSE
ERI,Eritrea,Africa,A01b,1,FALSE,TRUE,FALSE
ERI,Eritrea,Africa,A03a,1,FALSE,TRUE,FALSE
ERI,Eritrea,Africa,A06,1,FALSE,TRUE,FALSE
ERI,Eritrea,Africa,A06a,4,FALSE,TRUE,FALSE
ERI,Eritrea,Africa,A06a,20,FALSE,FALSE,TRUE
ERI,Eritrea,Africa,A06b,3,FALSE,TRUE,FALSE
ERI,Eritrea,Africa,A06c,2,FALSE,TRUE,FALSE
ERI,Eritrea,Africa,A06e,2,FALSE,TRUE,FALSE
ERI,Eritrea,Africa,A06f,1,FALSE,TRUE,FALSE
ERI,Eritrea,Africa,A08,2,FALSE,TRUE,FALSE
ERI,Eritrea,Africa,A10,1,FALSE,TRUE,FALSE
ERI,Eritrea,Africa,A14,2,FALSE,TRUE,FALSE
ESP,Spain,Europe,A01a,1,FALSE,TRUE,FALSE
ESP,Spain,Europe,A01b,1,FALSE,TRUE,FALSE
ESP,Spain,Europe,A02b,1,FALSE,TRUE,FALSE
ESP,Spain,Europe,A03a,1,FALSE,TRUE,FALSE
ESP,Spain,Europe,A03b,1,FALSE,TRUE,FALSE
ESP,Spain,Europe,A04,2,FALSE,TRUE,FALSE
ESP,Spain,Europe,A05,1,FALSE,TRUE,FALSE
ESP,Spain,Europe,A06,1,FALSE,TRUE,FALSE
ESP,Spain,Europe,A06a,3,FALSE,TRUE,FALSE
ESP,Spain,Europe,A06a,10,FALSE,FALSE,TRUE
ESP,Spain,Europe,A06b,2,FALSE,TRUE,FALSE
ESP,Spain,Europe,A06c,3,FALSE,TRUE,FALSE
ESP,Spain,Europe,A06d,2,FALSE,TRUE,FALSE
ESP,Spain,Europe,A06e,3,FALSE,TRUE,FALSE
ESP,Spain,Europe,A08,2,FALSE,TRUE,FALSE
ESP,Spain,Europe,A10,1,FALSE,TRUE,FALSE
ESP,Spain,Europe,A12a,1,FALSE,TRUE,FALSE
ESP,Spain,Europe,A12b,1,FALSE,TRUE,FALSE
ESP,Spain,Europe,A16,1,FALSE,TRUE,FALSE
ESP,Spain,Europe,A18,2,FALSE,TRUE,FALSE
ESP,Spain,Europe,A19,1,FALSE,TRUE,FALSE
ESP,Spain,Europe,A20,1,FALSE,TRUE,FALSE
ESP,Spain,Europe,A22,1,FALSE,TRUE,FALSE
EST,Estonia,Europe,A01a,1,FALSE,TRUE,FALSE
EST,Estonia,Europe,A01b,1,FALSE,TRUE,FALSE
EST,Estonia,Europe,A03a,1,FALSE,TRUE,FALSE
EST,Estonia,Europe,A03b,2,FALSE,TRUE,FALSE
EST,Estonia,Europe,A06,1,FALSE,TRUE,FALSE
EST,Estonia,Europe,A06a,3,FALSE,TRUE,FALSE
EST,Estonia,Europe,A06a,8,FALSE,FALSE,TRUE
EST,Estonia,Europe,A06b,3,FALSE,TRUE,FALSE
EST,Estonia,Europe,A06c,2,FALSE,TRUE,FALSE
EST,Estonia,Europe,A06d,2,FALSE,TRUE,FALSE
EST,Estonia,Europe,A06f,1,FALSE,TRUE,FALSE
EST,Estonia,Europe,A09,2,FALSE,TRUE,FALSE
EST,Estonia,Europe,A10,2,FALSE,TRUE,FALSE
EST,Estonia,Europe,A14,2,FALSE,TRUE,FALSE
EST,Estonia,Europe,A16,2,FALSE,TRUE,FALSE
EST,Estonia,Europe,A20,1,FALSE,TRUE,FALSE
EST,Estonia,Europe,A24,1,FALSE,TRUE,FALSE
ETH,Ethiopia,Africa,A01a,1,FALSE,TRUE,FALSE
ETH,Ethiopia,Africa,A01b,1,FALSE,TRUE,FALSE
ETH,Ethiopia,Africa,A03a,2,FALSE,TRUE,FALSE
ETH,Ethiopia,Africa,A06,1,FALSE,TRUE,FALSE
ETH,Ethiopia,Africa,A06a,1,FALSE,TRUE,FALSE
ETH,Ethiopia,Africa,A06a,4,FALSE,FALSE,TRUE
ETH,Ethiopia,Africa,A06b,3,FALSE,TRUE,FALSE
ETH,Ethiopia,Africa,A06c,2,FALSE,TRUE,FALSE
ETH,Ethiopia,Africa,A06e,2,FALSE,TRUE,FALSE
ETH,Ethiopia,Africa,A06f,1,FALSE,TRUE,FALSE
ETH,Ethiopia,Africa,A08,2,FALSE,TRUE,FALSE
ETH,Ethiopia,Africa,A10,2,FALSE,TRUE,FALSE
ETH,Ethiopia,Africa,A14,2,FALSE,TRUE,FALSE
ETH,Ethiopia,Africa,A16,2,FALSE,TRUE,FALSE
ETH,Ethiopia,Africa,A24,1,FALSE,TRUE,FALSE
FIN,Finland,Europe,A01a,3,FALSE,TRUE,FALSE
FIN,Finland,Europe,A01b,3,FALSE,TRUE,FALSE
FIN,Finland,Europe,A03a,2,FALSE,TRUE,FALSE
FIN,Finland,Europe,A03b,1,FALSE,TRUE,FALSE
FIN,Finland,Europe,A04,2,FALSE,TRUE,FALSE
FIN,Finland,Europe,A05,2,FALSE,TRUE,FALSE
FIN,Finland,Europe,A06,1,FALSE,TRUE,FALSE
FIN,Finland,Europe,A06a,2,FALSE,TRUE,FALSE
FIN,Finland,Europe,A06a,5,FALSE,FALSE,TRUE
FIN,Finland,Europe,A06c,3,FALSE,TRUE,FALSE
FIN,Finland,Europe,A06e,1,FALSE,TRUE,FALSE
FIN,Finland,Europe,A06f,1,FALSE,TRUE,FALSE
FIN,Finland,Europe,A07,2,FALSE,TRUE,FALSE
FIN,Finland,Europe,A08,2,FALSE,TRUE,FALSE
FIN,Finland,Europe,A09,2,FALSE,TRUE,FALSE
FIN,Finland,Europe,A10,2,FALSE,TRUE,FALSE
FIN,Finland,Europe,A12b,1,FALSE,TRUE,FALSE
FIN,Finland,Europe,A13,2,FALSE,TRUE,FALSE
FIN,Finland,Europe,A14,2,FALSE,TRUE,FALSE
FIN,Finland,Europe,A16,2,FALSE,TRUE,FALSE
FIN,Finland,Europe,A18,2,FALSE,TRUE,FALSE
FIN,Finland,Europe,A20,1,FALSE,TRUE,FALSE
FIN,Finland,Europe,A21,1,FALSE,TRUE,FALSE
FIN,Finland,Europe,A22,1,FALSE,TRUE,FALSE
FIN,Finland,Europe,A23,1,FALSE,TRUE,FALSE
FJI,Fiji,Oceania,A01a,1,FALSE,TRUE,FALSE
FJI,Fiji,Oceania,A01b,1,FALSE,TRUE,FALSE
FJI,Fiji,Oceania,A06,1,FALSE,TRUE,FALSE
FJI,Fiji,Oceania,A06a,2,FALSE,TRUE,FALSE
FJI,Fiji,Oceania,A06a,5,FALSE,FALSE,TRUE
FJI,Fiji,Oceania,A06c,2,FALSE,TRUE,FALSE
FJI,Fiji,Oceania,A06e,3,FALSE,TRUE,FALSE
FJI,Fiji,Oceania,A08,2,FALSE,TRUE,FALSE
FJI,Fiji,Oceania,A09,1,FALSE,TRUE,FALSE
FJI,Fiji,Oceania,A10,1,FALSE,TRUE,FALSE
FJI,Fiji,Oceania,A16,2,FALSE,TRUE,FALSE
FRA,France,Europe,A01a,1,FALSE,TRUE,FALSE
FRA,France,Europe,A01b,1,FALSE,TRUE,FALSE
FRA,France,Europe,A02b,1,FALSE,TRUE,FALSE
FRA,France,Europe,A03a,1,FALSE,TRUE,FALSE
FRA,France,Europe,A03b,1,FALSE,TRUE,FALSE
FRA,France,Europe,A05,1,FALSE,TRUE,FALSE
FRA,France,Europe,A06,1,FALSE,TRUE,FALSE
FRA,France,Europe,A06a,2,FALSE,TRUE,FALSE
FRA,France,Europe,A06a,5,FALSE,FALSE,TRUE
FRA,France,Europe,A06c,3,FALSE,TRUE,FALSE
FRA,France,Europe,A06d,2,FALSE,TRUE,FALSE
FRA,France,Europe,A06e,2,FALSE,TRUE,FALSE
FRA,France,Europe,A07,1,FALSE,TRUE,FALSE
FRA,France,Europe,A08,2,FALSE,TRUE,FALSE
FRA,France,Europe,A10,2,FALSE,TRUE,FALSE
FRA,France,Europe,A11,2,FALSE,TRUE,FALSE
FRA,France,Europe,A14,2,FALSE,TRUE,FALSE
FRA,France,Europe,A16,1,FALSE,TRUE,FALSE
FRA,France,Europe,A19,1,FALSE,TRUE,FALSE
FRA,France,Europe,A20,1,FALSE,TRUE,FALSE
FRA,France,Europe,A22,1,FALSE,TRUE,FALSE
FRA,France,Europe,A23,1,FALSE,TRUE,FALSE
FRA,France,Europe,A24,1,FALSE,TRUE,FALSE
FRA,France,Europe,A25,2,FALSE,TRUE,FALSE
FSM,Micronesia,Oceania,A01a,1,FALSE,TRUE,FALSE
FSM,Micronesia,Oceania,A01b,1,FALSE,TRUE,FALSE
FSM,Micronesia,Oceania,A06a,99,FALSE,TRUE,FALSE
FSM,Micronesia,Oceania,A06a,99,FALSE,FALSE,TRUE
FSM,Micronesia,Oceania,A06b,99,FALSE,TRUE,FALSE
FSM,Micronesia,Oceania,A06c,99,FALSE,TRUE,FALSE
FSM,Micronesia,Oceania,A06d,99,FALSE,TRUE,FALSE
FSM,Micronesia,Oceania,A06e,99,FALSE,TRUE,FALSE
FSM,Micronesia,Oceania,A06f,99,FALSE,TRUE,FALSE
FSM,Micronesia,Oceania,A08,2,FALSE,TRUE,FALSE
FSM,Micronesia,Oceania,A09,1,FALSE,TRUE,FALSE
FSM,Micronesia,Oceania,A16,2,FALSE,TRUE,FALSE
GAB,Gabon,Africa,A01a,1,FALSE,TRUE,FALSE
GAB,Gabon,Africa,A01b,1,FALSE,TRUE,FALSE
GAB,Gabon,Africa,A02b,1,FALSE,TRUE,FALSE
GAB,Gabon,Africa,A03a,1,FALSE,TRUE,FALSE
GAB,Gabon,Africa,A03b,3,FALSE,TRUE,FALSE
GAB,Gabon,Africa,A05,1,FALSE,TRUE,FALSE
GAB,Gabon,Africa,A06,1,FALSE,TRUE,FALSE
GAB,Gabon,Africa,A06a,1,FALSE,TRUE,FALSE
GAB,Gabon,Africa,A06a,5,FALSE,FALSE,TRUE
GAB,Gabon,Africa,A06e,2,FALSE,TRUE,FALSE
GAB,Gabon,Africa,A06f,1,FALSE,TRUE,FALSE
GAB,Gabon,Africa,A07,2,FALSE,TRUE,FALSE
GAB,Gabon,Africa,A08,1,FALSE,TRUE,FALSE
GAB,Gabon,Africa,A10,2,FALSE,TRUE,FALSE
GAB,Gabon,Africa,A13,1,FALSE,TRUE,FALSE
GAB,Gabon,Africa,A14,2,FALSE,TRUE,FALSE
GAB,Gabon,Africa,A16,2,FALSE,TRUE,FALSE
GAB,Gabon,Africa,A24,1,FALSE,TRUE,FALSE
GBR,United Kingdom,Europe,A01a,1,FALSE,TRUE,FALSE
GBR,United Kingdom,Europe,A01b,6,FALSE,TRUE,FALSE
GBR,United Kingdom,Europe,A02a,2,FALSE,TRUE,FALSE
GBR,United Kingdom,Europe,A03a,2,FALSE,TRUE,FALSE
GBR,United Kingdom,Europe,A03b,2,FALSE,TRUE,FALSE
GBR,United Kingdom,Europe,A05,1,FALSE,TRUE,FALSE
GBR,United Kingdom,Europe,A06,1,FALSE,TRUE,FALSE
GBR,United Kingdom,Europe,A06a,2,FALSE,TRUE,FALSE
GBR,United Kingdom,Europe,A06a,5,FALSE,FALSE,TRUE
GBR,United Kingdom,Europe,A06c,3,FALSE,TRUE,FALSE
GBR,United Kingdom,Europe,A06d,2,FALSE,TRUE,FALSE
GBR,United Kingdom,Europe,A06e,3,FALSE,TRUE,FALSE
GBR,United Kingdom,Europe,A08,2,FALSE,TRUE,FALSE
GBR,United Kingdom,Europe,A09,2,FALSE,TRUE,FALSE
GBR,United Kingdom,Europe,A10,2,FALSE,TRUE,FALSE
GBR,United Kingdom,Europe,A13,2,FALSE,TRUE,FALSE
GBR,United Kingdom,Europe,A16,2,FALSE,TRUE,FALSE
GBR,United Kingdom,Europe,A23,1,FALSE,TRUE,FALSE
GBR,United Kingdom,Europe,A25,3,FALSE,TRUE,FALSE
GEO,Georgia,Asia,A01a,1,FALSE,TRUE,FALSE
GEO,Georgia,Asia,A01b,2,FALSE,TRUE,FALSE
GEO,Georgia,Asia,A03a,1,FALSE,TRUE,FALSE
GEO,Georgia,Asia,A03b,3,FALSE,TRUE,FALSE
GEO,Georgia,Asia,A05,1,FALSE,TRUE,FALSE
GEO,Georgia,Asia,A06,1,FALSE,TRUE,FALSE
GEO,Georgia,Asia,A06a,3,FALSE,TRUE,FALSE
GEO,Georgia,Asia,A06a,10,FALSE,FALSE,TRUE
GEO,Georgia,Asia,A06b,3,FALSE,TRUE,FALSE
GEO,Georgia,Asia,A06c,2,FALSE,TRUE,FALSE
GEO,Georgia,Asia,A06d,1,FALSE,TRUE,FALSE
GEO,Georgia,Asia,A06e,1,FALSE,TRUE,FALSE
GEO,Georgia,Asia,A06f,1,FALSE,TRUE,FALSE
GEO,Georgia,Asia,A08,2,FALSE,TRUE,FALSE
GEO,Georgia,Asia,A16,2,FALSE,TRUE,FALSE
GEO,Georgia,Asia,A19,1,FALSE,TRUE,FALSE
GEO,Georgia,Asia,A22,1,FALSE,TRUE,FALSE
GEO,Georgia,Asia,A23,2,FALSE,TRUE,FALSE
GEO,Georgia,Asia,A24,1,FALSE,TRUE,FALSE
GEO,Georgia,Asia,A26,1,FALSE,TRUE,FALSE
GHA,Ghana,Africa,A01a,1,FALSE,TRUE,FALSE
GHA,Ghana,Africa,A01b,1,FALSE,TRUE,FALSE
GHA,Ghana,Africa,A03a,2,FALSE,TRUE,FALSE
GHA,Ghana,Africa,A06,1,FALSE,TRUE,FALSE
GHA,Ghana,Africa,A06a,2,FALSE,TRUE,FALSE
GHA,Ghana,Africa,A06a,5,FALSE,FALSE,TRUE
GHA,Ghana,Africa,A06c,2,FALSE,TRUE,FALSE
GHA,Ghana,Africa,A06d,1,FALSE,TRUE,FALSE
GHA,Ghana,Africa,A06e,2,FALSE,TRUE,FALSE
GHA,Ghana,Africa,A06f,1,FALSE,TRUE,FALSE
GHA,Ghana,Africa,A08,6,FALSE,TRUE,FALSE
GHA,Ghana,Africa,A10,2,FALSE,TRUE,FALSE
GHA,Ghana,Africa,A11,3,FALSE,TRUE,FALSE
GHA,Ghana,Africa,A14,2,FALSE,TRUE,FALSE
GHA,Ghana,Africa,A16,2,FALSE,TRUE,FALSE
GHA,Ghana,Africa,A18,2,FALSE,TRUE,FALSE
GIN,Guinea,Africa,A01a,1,FALSE,TRUE,FALSE
GIN,Guinea,Africa,A01b,1,FALSE,TRUE,FALSE
GIN,Guinea,Africa,A02b,1,FALSE,TRUE,FALSE
GIN,Guinea,Africa,A03a,2,FALSE,TRUE,FALSE
GIN,Guinea,Africa,A03b,1,FALSE,TRUE,FALSE
GIN,Guinea,Africa,A05,2,FALSE,TRUE,FALSE
GIN,Guinea,Africa,A06,1,FALSE,TRUE,FALSE
GIN,Guinea,Africa,A06a,2,FALSE,TRUE,FALSE
GIN,Guinea,Africa,A06a,5,FALSE,FALSE,TRUE
GIN,Guinea,Africa,A06c,2,FALSE,TRUE,FALSE
GIN,Guinea,Africa,A06d,1,FALSE,TRUE,FALSE
GIN,Guinea,Africa,A06e,2,FALSE,TRUE,FALSE
GIN,Guinea,Africa,A08,2,FALSE,TRUE,FALSE
GIN,Guinea,Africa,A09,2,FALSE,TRUE,FALSE
GIN,Guinea,Africa,A10,1,FALSE,TRUE,FALSE
GIN,Guinea,Africa,A13,1,FALSE,TRUE,FALSE
GIN,Guinea,Africa,A14,1,FALSE,TRUE,FALSE
GIN,Guinea,Africa,A16,2,FALSE,TRUE,FALSE
GIN,Guinea,Africa,A24,1,FALSE,TRUE,FALSE
GIN,Guinea,Africa,A25,2,FALSE,TRUE,FALSE
GMB,Gambia,Africa,A01a,1,FALSE,TRUE,FALSE
GMB,Gambia,Africa,A01b,6,FALSE,TRUE,FALSE
GMB,Gambia,Africa,A06,1,FALSE,TRUE,FALSE
GMB,Gambia,Africa,A06a,4,FALSE,TRUE,FALSE
GMB,Gambia,Africa,A06a,15,FALSE,FALSE,TRUE
GMB,Gambia,Africa,A06b,3,FALSE,TRUE,FALSE
GMB,Gambia,Africa,A06e,3,FALSE,TRUE,FALSE
GMB,Gambia,Africa,A06f,1,FALSE,TRUE,FALSE
GMB,Gambia,Africa,A08,2,FALSE,TRUE,FALSE
GMB,Gambia,Africa,A14,2,FALSE,TRUE,FALSE
GMB,Gambia,Africa,A16,2,FALSE,TRUE,FALSE
GNB,Guinea Bissau,Africa,A01a,1,FALSE,TRUE,FALSE
GNB,Guinea Bissau,Africa,A01b,6,FALSE,TRUE,FALSE
GNB,Guinea Bissau,Africa,A02a,3,FALSE,TRUE,FALSE
GNB,Guinea Bissau,Africa,A03a,2,FALSE,TRUE,FALSE
GNB,Guinea Bissau,Africa,A03b,1,FALSE,TRUE,FALSE
GNB,Guinea Bissau,Africa,A06,1,FALSE,TRUE,FALSE
GNB,Guinea Bissau,Africa,A06a,3,FALSE,TRUE,FALSE
GNB,Guinea Bissau,Africa,A06a,6,FALSE,FALSE,TRUE
GNB,Guinea Bissau,Africa,A06c,1,FALSE,TRUE,FALSE
GNB,Guinea Bissau,Africa,A06d,1,FALSE,TRUE,FALSE
GNB,Guinea Bissau,Africa,A06e,1,FALSE,TRUE,FALSE
GNB,Guinea Bissau,Africa,A08,2,FALSE,TRUE,FALSE
GNB,Guinea Bissau,Africa,A10,2,FALSE,TRUE,FALSE
GNB,Guinea Bissau,Africa,A14,2,FALSE,TRUE,FALSE
GNB,Guinea Bissau,Africa,A16,2,FALSE,TRUE,FALSE
GNB,Guinea Bissau,Africa,A24,1,FALSE,TRUE,FALSE
GNQ,Equatorial Guinea,Africa,A01a,1,FALSE,TRUE,FALSE
GNQ,Equatorial Guinea,Africa,A01b,1,FALSE,TRUE,FALSE
GNQ,Equatorial Guinea,Africa,A05,2,FALSE,TRUE,FALSE
GNQ,Equatorial Guinea,Africa,A06,1,FALSE,TRUE,FALSE
GNQ,Equatorial Guinea,Africa,A06a,4,FALSE,TRUE,FALSE
GNQ,Equatorial Guinea,Africa,A06a,40,FALSE,FALSE,TRUE
GNQ,Equatorial Guinea,Africa,A06b,3,FALSE,TRUE,FALSE
GNQ,Equatorial Guinea,Africa,A06c,2,FALSE,TRUE,FALSE
GNQ,Equatorial Guinea,Africa,A06d,1,FALSE,TRUE,FALSE
GNQ,Equatorial Guinea,Africa,A06e,1,FALSE,TRUE,FALSE
GNQ,Equatorial Guinea,Africa,A06f,1,FALSE,TRUE,FALSE
GNQ,Equatorial Guinea,Africa,A08,2,FALSE,TRUE,FALSE
GNQ,Equatorial Guinea,Africa,A10,2,FALSE,TRUE,FALSE
GNQ,Equatorial Guinea,Africa,A12a,1,FALSE,TRUE,FALSE
GNQ,Equatorial Guinea,Africa,A14,2,FALSE,TRUE,FALSE
GNQ,Equatorial Guinea,Africa,A16,2,FALSE,TRUE,FALSE
GNQ,Equatorial Guinea,Africa,A24,1,FALSE,TRUE,FALSE
GRC,Greece,Europe,A01a,1,FALSE,TRUE,FALSE
GRC,Greece,Europe,A01b,1,FALSE,TRUE,FALSE
GRC,Greece,Europe,A02a,2,FALSE,TRUE,FALSE
GRC,Greece,Europe,A02b,3,FALSE,TRUE,FALSE
GRC,Greece,Europe,A03a,1,FALSE,TRUE,FALSE
GRC,Greece,Europe,A03b,1,FALSE,TRUE,FALSE
GRC,Greece,Europe,A04,1,FALSE,TRUE,FALSE
GRC,Greece,Europe,A05,1,FALSE,TRUE,FALSE
GRC,Greece,Europe,A06,1,FALSE,TRUE,FALSE
GRC,Greece,Europe,A06a,3,FALSE,TRUE,FALSE
GRC,Greece,Europe,A06a,7,FALSE,FALSE,TRUE
GRC,Greece,Europe,A06c,2,FALSE,TRUE,FALSE
GRC,Greece,Europe,A06d,1,FALSE,TRUE,FALSE
GRC,Greece,Europe,A06e,1,FALSE,TRUE,FALSE
GRC,Greece,Europe,A06f,1,FALSE,TRUE,FALSE
GRC,Greece,Europe,A07,3,FALSE,TRUE,FALSE
GRC,Greece,Europe,A08,2,FALSE,TRUE,FALSE
GRC,Greece,Europe,A09,2,FALSE,TRUE,FALSE
GRC,Greece,Europe,A10,1,FALSE,TRUE,FALSE
GRC,Greece,Europe,A11,2,FALSE,TRUE,FALSE
GRC,Greece,Europe,A12a,1,FALSE,TRUE,FALSE
GRC,Greece,Europe,A14,2,FALSE,TRUE,FALSE
GRC,Greece,Europe,A16,2,FALSE,TRUE,FALSE
GRC,Greece,Europe,A18,2,FALSE,TRUE,FALSE
GRC,Greece,Europe,A19,1,FALSE,TRUE,FALSE
GRC,Greece,Europe,A21,1,FALSE,TRUE,FALSE
GRC,Greece,Europe,A22,1,FALSE,TRUE,FALSE
GRC,Greece,Europe,A23,1,FALSE,TRUE,FALSE
GRC,Greece,Europe,A24,1,FALSE,TRUE,FALSE
GRC,Greece,Europe,A25,2,FALSE,TRUE,FALSE
GRD,Grenada,Americas,A01b,6,FALSE,TRUE,FALSE
GRD,Grenada,Americas,A02a,1,FALSE,TRUE,FALSE
GRD,Grenada,Americas,A03a,1,FALSE,TRUE,FALSE
GRD,Grenada,Americas,A06,1,FALSE,TRUE,FALSE
GRD,Grenada,Americas,A06a,3,FALSE,TRUE,FALSE
GRD,Grenada,Americas,A06a,5,FALSE,FALSE,TRUE
GRD,Grenada,Americas,A06c,2,FALSE,TRUE,FALSE
GRD,Grenada,Americas,A06e,3,FALSE,TRUE,FALSE
GRD,Grenada,Americas,A08,2,FALSE,TRUE,FALSE
GRD,Grenada,Americas,A10,2,FALSE,TRUE,FALSE
GRD,Grenada,Americas,A14,2,FALSE,TRUE,FALSE
GRD,Grenada,Americas,A18,2,FALSE,TRUE,FALSE
GRD,Grenada,Americas,A22,1,FALSE,TRUE,FALSE
GRD,Grenada,Americas,A23,1,FALSE,TRUE,FALSE
GRD,Grenada,Americas,A26,1,FALSE,TRUE,FALSE
GTM,Guatemala,Americas,A01b,1,FALSE,TRUE,FALSE
GTM,Guatemala,Americas,A02a,1,FALSE,TRUE,FALSE
GTM,Guatemala,Americas,A06,1,FALSE,TRUE,FALSE
GTM,Guatemala,Americas,A06a,2,FALSE,TRUE,FALSE
GTM,Guatemala,Americas,A06a,5,FALSE,FALSE,TRUE
GTM,Guatemala,Americas,A06b,1,FALSE,TRUE,FALSE
GTM,Guatemala,Americas,A06c,3,FALSE,TRUE,FALSE
GTM,Guatemala,Americas,A06d,2,FALSE,TRUE,FALSE
GTM,Guatemala,Americas,A06e,3,FALSE,TRUE,FALSE
GTM,Guatemala,Americas,A06f,1,FALSE,TRUE,FALSE
GTM,Guatemala,Americas,A16,2,FALSE,TRUE,FALSE
GTM,Guatemala,Americas,A18,2,FALSE,TRUE,FALSE
GTM,Guatemala,Americas,A19,1,FALSE,TRUE,FALSE
GTM,Guatemala,Americas,A23,1,FALSE,TRUE,FALSE
GTM,Guatemala,Americas,A24,1,FALSE,TRUE,FALSE
GUY,Guyana,Americas,A01b,6,FALSE,TRUE,FALSE
GUY,Guyana,Americas,A02a,1,FALSE,TRUE,FALSE
GUY,Guyana,Americas,A03a,2,FALSE,TRUE,FALSE
GUY,Guyana,Americas,A04,1,FALSE,TRUE,FALSE
GUY,Guyana,Americas,A06,1,FALSE,TRUE,FALSE
GUY,Guyana,Americas,A06a,3,FALSE,TRUE,FALSE
GUY,Guyana,Americas,A06a,5,FALSE,FALSE,TRUE
GUY,Guyana,Americas,A06e,3,FALSE,TRUE,FALSE
GUY,Guyana,Americas,A08,1,FALSE,TRUE,FALSE
GUY,Guyana,Americas,A09,2,FALSE,TRUE,FALSE
GUY,Guyana,Americas,A10,2,FALSE,TRUE,FALSE
GUY,Guyana,Americas,A12b,2,FALSE,TRUE,FALSE
GUY,Guyana,Americas,A13,1,FALSE,TRUE,FALSE
GUY,Guyana,Americas,A14,2,FALSE,TRUE,FALSE
GUY,Guyana,Americas,A18,2,FALSE,TRUE,FALSE
GUY,Guyana,Americas,A23,2,FALSE,TRUE,FALSE
GUY,Guyana,Americas,A25,1,FALSE,TRUE,FALSE
HND,Honduras,Americas,A01b,6,FALSE,TRUE,FALSE
HND,Honduras,Americas,A02a,1,FALSE,TRUE,FALSE
